ID_ERB,OPERADORA,UF,MUNICIPIO,BAIRRO,LOGRADOURO,CEP,TIPO_ESTACAO,TECNOLOGIA,FREQUENCIA,LATITUDE,LONGITUDE,PADRAO,MCC,MNC,LAC,CID,ARFCN,SETOR,RSSI,ALTURA,STATUS,FAIXA,FREQ_INICIAL,FREQ_FINAL,CLASSE_EMISSAO,POTENCIA,COMPARTILHAMENTO
1000401925,TIM,PR,Astorga,0,"RUA DOS ALIADOS ,S N,ZONA RURAL, 0,",4102109,Nao Informada,3G,850,-23.175,-51.681472,,,,,,,,,33213.6,nao,,,,,7069.6,nao
1000401976,VIVO,MG,Patrocinio,SANTA LUZIA DOS BARROS,"FAZENDA QUEBRA ANZOL, S N,",3148103,Greenfield ,2G - 3G - 4G,700 - 850 - 1800 - 2100,-19.12111,-47.21722,,,,,,,,,26970.0,nao,,,,,29816.6,nao
1000402247,TIM,PR,Astorga,0,"RUA MINAS GERAIS S N ICARA, 0,",4102109,Harmonizada ,3G - 4G,850,-23.17278,-51.63306,,,,,,,,,31899.9,nao,,,,,7604.9,nao
1000402298,TIM,PR,Toledo,0,"AVENIDA PRES COSTA E SILVA S N VILA IPIRANGA, 0,",4127700,Greenfield ,3G - 4G,850,-24.63139,-53.87639,,,,,,,,,17569.9,nao,FB,869.000,880.000,5M00G7W,6.6,sim
1000402336,TIM,SP,Santo Andre,Parque Erasmo De Assuncao,"Avenida Itamarati, 3281, -",3547809,Rooftop ,3G - 4G - 5G,700 - 900 - 1800 - 2100 - 2500 - 3500,-23.645444,-46.499972,LTE,724.0,10.0,52911.0,204849666.0,10225.0,21.0,0.0,654.7,sim,FB,869.00000000,880.00000000,1M23G9W,571.8,sim
1000402344,TIM,SP,Taboao da Serra,Cidade Intercap,"Rua Antonio Francisco De Azevedo Filho, 171, Edificio Vista Verde",3552809,Rooftop ,3G - 4G,700 - 900 - 1800 - 2100 - 2500,-23.607306,-46.780444,UMTS,724.0,3.0,56211.0,74068177.0,16481.0,32.0,0.0,406.9,sim,FB,891.500,894.000,2M50G7W,286.8,sim
1000402999,VIVO,PE,Riacho das Almas,TRAPIA,"RUA ANTONIO ROZENDO DE LIMA, S N, RBR-NAO",2611705,Greenfield ,3G - 4G,700 - 2100 - 2500,-80.13861,-35.906689,,,,,,,,,5388056.9,nao,,,,,5222828.2,nao
1000403014,VIVO,PE,Surubim,CABECEIRA,"RUA PROJETADA, S N, RBR-NAO",2614501,Nao Informada,3G - 4G,700 - 2100,-79.5528,-35.71194,,,,,,,,,5327536.6,nao,,,,,5163051.5,nao
1000403030,VIVO,PE,Santa Cruz do Capibaribe,POCO FUNDO,"LOTEAMENTO JOSE OLINTO FILHO II, S N, RBR-NAO",2612505,Nao Informada,3G - 4G,700 - 2100 - 2500,-79.50806,-36.348222,,,,,,,,,5318751.5,nao,,,,,5153955.6,nao
1000403081,VIVO,PE,Sanharo,TABOQUINHA,"SITIO CANA BRAVE, 240,",2612406,Nao Informada,3G - 4G,700 - 2100,-82.8722,-36.4975,,,,,,,,,5674645.4,nao,,,,,5506429.5,nao
1000403120,VIVO,PE,Triunfo,VILA CANAA,"RUA PROJETADA, S N,",2615706,Nao Informada,3G - 4G,700 - 2100,-78.9417,-38.08583,,,,,,,,,5247928.1,nao,,,,,5082690.4,nao
1000403219,VIVO,PE,Tuparetama,SANTA RITA,"AVENIDA SANTA RITA TUPARETAMA, S N, RBR-NAO",2615904,Nao Informada,3G - 4G,700 - 2100,-77.3139,-37.23778,,,,,,,,,5080458.3,nao,,,,,4917471.5,nao
1000403251,VIVO,MG,Uba,CITTA DE LUCA,"RUA G, QUADRA F LOTE 24, S N,",3169901,Greenfield ,3G - 4G - 5G,700 - 850 - 2100 - 2500 - 3500,-21.10861,-42.97056,,,,,,,,,13687.1,nao,FB,890.00000000,891.50000000,5M00G9W,28.0,sim
1000403294,VIVO,PE,Araripina,NASCENTE,"RUA JOSE ROMUALDO SILVA, S N, RBR-NAO",2601102,Nao Informada,3G - 4G,700 - 1800 - 2100,-78.7806,-40.47944,,,,,,,,,5217417.3,nao,,,,,5050854.6,nao
1000403316,VIVO,PE,Petrolina,LOTEAMENTO ODONEL PEDRO DE AMORIM,"RUA UM, S N, RBR-NAO",2611101,Nao Informada,3G - 4G,700 - 1800 - 2100,-88.1889,-40.8325,,,,,,,,,6237976.2,nao,,,,,6064884.0,nao
1000403324,VIVO,MG,Santa Barbara,Sao Vicente II,"AVENIDA LUCINDA LIBANIA SANTOS, 239,",3157203,Greenfield ,3G - 4G - 5G,700 - 850 - 1800 - 2100 - 2500 - 3500,-19.97222,-43.405,,,,,,,,,21705.3,nao,,,,,1594.4,nao
1000403383,VIVO,PE,Bonito,BEM TI VI,"RUA SAO JOSE, S N, RBR-NAO",2602308,Nao Informada,3G - 4G,700 - 2100,-85.4889,-35.63778,,,,,,,,,5955455.8,nao,,,,,5785100.7,nao
1000403391,VIVO,MG,Ressaquinha,ZONA RURAL,"RUA DE TERRA - S N - Qd. 1, Lts 7 e 8, S N,",3154408,Greenfield ,3G - 4G,700 - 850 - 1800 - 2100,-21.06083,-43.75639,LTE,724.0,23.0,52632.0,57034251.0,1000.0,1.0,0.0,717.8,sim,FB,890.00000000,891.50000000,5M00G9W,11.8,sim
1000403448,VIVO,PE,Betania,SAO CAETANO DO NAVIO,"RUA PROJETADA, S N, RBR-NAO",2601805,Greenfield ,3G - 4G,700 - 2100,-81.8111,-37.98333,,,,,,,,,5555239.8,nao,,,,,5387402.9,nao
1000403464,VIVO,PE,Barreiros,VILA CARIMA,"VILA CARIMA, S N, RBR-NAO",2601409,Greenfield ,3G - 4G,700 - 2100 - 2500,-88.51833,-35.318317,,,,,,,,,6277778.9,nao,,,,,6104870.3,nao
1000403510,VIVO,MG,Belo Horizonte,COLEGIO BATISTA,"Rua Itaguara, 196,",3106200,Nao Informada,2G - 3G - 4G - 5G,700 - 850 - 1800 - 2100 - 2500 - 3500,-19.90472,-43.9375,,,,,,,,,1357.7,nao,FB,1860.000,1865.000,200KG7W,36.0,sim
1000403600,VIVO,PE,Sao Bento do Una,Espirito Santo,"RUA DEZ DE MAIO, 11, RBR-NAO",2613008,Nao Informada,3G - 4G,700 - 2100 - 2500,-84.7694,-36.33806,,,,,,,,,5877037.3,nao,,,,,5707155.6,nao
1000403685,VIVO,MG,Ipatinga,Horto,"RODOVIA BR-381, KM 208, S N,",3131307,Nao Informada,2G - 3G - 4G - 5G,700 - 850 - 1800 - 2500 - 3500,-19.48639,-42.54056,,,,,,,,,5430.4,nao,,,,,1283.3,nao
1000403812,VIVO,PE,Floresta,VILA AIRI FLORESTA,"RUA NOSSA SENHORA DE LOURDES, S N, RBR-NAO",2605707,Nao Informada,3G - 4G,700 - 2100,-85.36583,-38.193833,,,,,,,,,5936049.5,nao,,,,,5765236.1,nao
1000403898,VIVO,DF,Brasilia,METROPOLITANA,"PRACA PUBLICA, S N, RBR-NAO",5300108,Greenfield ,4G,700 - 1800 - 2500,-15.882506,-47.975417,LTE,724.0,4.0,36177.0,102509834.0,13166.0,21.0,0.0,284.1,sim,FB,2135.00000000,2145.00000000,5M00G7W,888.7,sim
1000403928,VIVO,PE,Gravata,URUCU MIRIM,"RUA DO IDALINO, S N, RBR-NAO",2606408,Greenfield ,3G - 4G,700 - 2100 - 2500,-83.4556,-35.61111,,,,,,,,,5740046.7,nao,,,,,5571582.1,nao
1000404002,VIVO,PE,Gameleira,CENTRO,"RUA PROJETADA, S N, RBR-NAO",2605905,Nao Informada,3G - 4G,700 - 2100 - 2500,-85.98789,-35.447611,,,,,,,,,6008869.1,nao,,,,,5838108.0,nao
1000404045,VIVO,PE,Garanhuns,CENTRO,"RUA FRANCISCO EPAMINONDAS, S N, RBR-NAO",2606002,Greenfield ,3G - 4G,700 - 2100 - 2500,-89.5861,-36.63056,,,,,,,,,6391048.1,nao,,,,,6217250.4,nao
1000404550,VIVO,DF,Brasilia,SETOR OESTE GAMA,"AVENIDA JK ALTURA DO CONJUNTO B DA QUADRA 01, S N,",5300108,Greenfield ,4G,1800 - 2100 - 2500,-16.009908,-48.061925,,,,,,,,,2292.4,nao,FB,2670.000,2690.000,20M0G7W,0.0,sim
1000404584,CLARO,RJ,Rio de Janeiro,BOTAFOGO,"R MENA BARRETO, 42, ESTALEIRO MAUA -22.878016 -43.130257",3304557,Nao Informada,2G,1800,-22.95449,-43.18737,LTE,724.0,11.0,50621.0,153609729.0,6310.0,27.0,0.0,187.4,sim,FB,880.00000000,890.00000000,5M00G7W,2.2,sim
1000404886,VIVO,PA,Maraba,Nova Maraba,"Quadra Especial, S N,",1504208,Nao Informada,3G - 4G - 5G,700 - 850 - 1800 - 2100 - 2500 - 3500,-53.3972,-49.09167,,,,,,,,,2377602.3,nao,,,,,2218305.7,nao
1000404908,VIVO,SE,Poco Redondo,SANTA ROSA DO ERMIRIO,"SAIDA PARA NOSSA SENHORA DA GLORIA, S N, POVOADO DE SANTA ROSA DO ERMIRIO",2805406,Greenfield ,3G - 4G,700 - 850 - 1800 - 2100 - 2500,-99.9939,-37.75268,,,,,,,,,7515074.1,nao,,,,,7335003.9,nao
1000404916,VIVO,SE,Itabaianinha,ILHA,"TRAVESSA DA RUA NOVA, S N, RBR-NAO",2803005,Greenfield ,3G - 4G,700 - 850 - 1800 - 2100 - 2500,-11.24694,-37.8825,,,,,,,,,24214.5,nao,,,,,23568.7,nao
1000404924,VIVO,SE,Porto da Folha,LAGOA DO RANCHO,"RUA SAO LUIZ, S N, RBR-NAO",2805604,Greenfield ,3G - 4G,700 - 850 - 1800 - 2100 - 2500,-99.79694,-37.429667,,,,,,,,,7492341.0,nao,,,,,7312255.7,nao
1000404932,VIVO,SE,Porto da Folha,ILHA DO OURO,"POVOADO ILHA DO OURO, S N,",2805604,Greenfield ,3G - 4G,700 - 850 - 1800 - 2100,-98.9176,-37.25203,,,,,,,,,7396538.3,nao,,,,,7216873.1,nao
1000404940,VIVO,SE,Poco Verde,ZONA RURAL,"RODOVIA ESTADUAL PEDRO ALMEIDA VALADARES, 361, RBR-NAO",2805505,Greenfield ,3G - 4G,700 - 850 - 2100 - 2500,-10.75111,-38.02278,,,,,,,,,62937.9,nao,,,,,26316.0,nao
1000405424,CLARO,RJ,Rio de Janeiro,BOTAFOGO,"R MENA BARRETO, 42,",3304557,Nao Informada,2G,1800,-22.9545,-43.18738,LTE,724.0,11.0,50621.0,153609729.0,6310.0,27.0,0.0,188.8,sim,FB,880.00000000,890.00000000,5M00G7W,0.9,sim
1000409748,CLARO,BA,Itabuna,JARDIM VITORIA,"AV AZIZ MARON, S N, JEQUITIBA PLAZA SHOPPING",2914802,Nao Informada,2G - 3G - 4G - 5G,1800 - 2100 - 2500 - 3500,-14.7976,-39.27353,,,,,,,,,1797.1,nao,FB,1825.00000000,1827.50000000,200KG7W,711.0,sim
1000410134,VIVO,SE,Capela,VILA MIRANDA,"RUA CAPELA, 705,",2801306,Greenfield ,3G - 4G,700 - 850 - 1800 - 2100 - 2500,-10.58944,-37.03222,,,,,,,,,7014.4,nao,,,,,8334.2,nao
1000410169,VIVO,SE,Capela,POVOADO DE BARRACAS,"RUA PROJETADA, S N,",2801306,Greenfield ,3G - 4G,700 - 850 - 1800 - 2100,-10.4205,-37.04503,,,,,,,,,8687.9,nao,,,,,21732.2,nao
1000410177,VIVO,SE,Nossa Senhora da Gloria,LAGOA BONITA,"OUTROS LAGOA BONITA, S N,",2804508,Greenfield ,3G - 4G,700 - 850 - 1800 - 2100 - 2500,-10.204722,-37.587944,,,,,,,,,53970.9,nao,,,,,41183.6,nao
1000410240,VIVO,SE,Gararu,POVOADO SAO MATEUS DE PALESTINA,"RUA GLORIA, S N,",2802403,Greenfield ,3G - 4G,700 - 850 - 1800 - 2100 - 2500,-10.07317,-37.30678,,,,,,,,,32966.1,nao,,,,,27199.9,nao
1000410274,VIVO,SE,Capela,POVOADO DE PEDRAS,"PRACA CARLOS FIGUEIREDO CABRAL, S N, FAZENDA PEDRAS",2801306,Greenfield ,3G - 4G,700 - 850 - 1800 - 2500,-10.48089,-37.09272,,,,,,,,,8318.3,nao,,,,,13899.3,nao
1000410290,VIVO,SE,Telha,DESCONHECIDO,"RUA DO CEMITERIO, SN,",2807303,Nao Informada,3G - 4G,700 - 850 - 1800 - 2100,-10.205333,-36.885167,,,,,,,,,4725.0,nao,,,,,5336.8,nao
1000410320,CLARO,MG,Betim,SAO JOAO,"ROD BR 381, KM 492, 601, METROPOLITAN GARDEN SHOPPING",3106705,Indoor ,3G - 4G,2100 - 2500,-19.96261,-44.16069,LTE,724.0,2.0,33192.0,51459850.0,1000.0,2.0,0.0,176.7,sim,FB,1850.00000000,1860.00000000,200KG7W,781.0,sim
1000410339,VIVO,SE,Japaratuba,AO JOSE DA CAATINGA,"RUA JAPARATINGA, S N,",2803302,Greenfield ,3G - 4G,700 - 850 - 1800 - 2100 - 2500,-10.65472,-36.90083,,,,,,,,,8074.3,nao,,,,,8639.8,nao
1000410355,CLARO,MG,Manhuacu,NOSSA SENHORA APARECIDA,"R BELA VISTA, 260,",3139409,Greenfield ,3G - 4G,700 - 1800 - 2100 - 2500,-20.26286,-42.03299,LTE,724.0,23.0,63333.0,59895575.0,1000.0,1.0,0.0,955.6,sim,FB,2125.00000000,2135.00000000,5M00G7W,29.0,sim
1000410363,CLARO,MG,Conselheiro Lafaiete,Santa Matilde,"RUA MERCIA VERDOLIM CAIXETA, 10, LOTE 286 QD 25",3118304,Greenfield ,3G - 4G - 5G,700 - 1800 - 2100 - 2500 - 3500,-20.6775,-43.78318,,,,,,,,,1203.0,nao,FB,2630.000,2650.000,20M0G7W,0.1,sim
1000410410,VIVO,SE,Itabaianinha,POVOADO JARDIM,"RUA PROJETADA, S N,",2803005,Greenfield ,3G - 4G,700 - 850 - 1800 - 2100 - 2500,-11.32806,-37.75028,,,,,,,,,10431.1,nao,,,,,11921.0,nao
1000410436,VIVO,SE,Itaporanga d Ajuda,SAPE,"Avenida Principal, S N,",2803203,Greenfield ,3G - 4G,700 - 850 - 2100 - 2500,-10.9733,-37.3988,,,,,,,,,9291.0,nao,,,,,9627.1,nao
1000410444,VIVO,SE,Porto da Folha,LAGOA DA VOLTA,"RUA SANTA LUZIA, S N,",2805604,Greenfield ,3G - 4G,700 - 850 - 1800 - 2100 - 2500,-98.96539,-37.418831,,,,,,,,,7402381.5,nao,,,,,7222746.7,nao
1000410452,VIVO,SE,Sao Cristovao,CARDOSO,"RUA DO JACARE, 36,",2806701,Greenfield ,3G - 4G,700 - 850 - 2100 - 2500,-10.88417,-37.2075,,,,,,,,,8068.0,nao,,,,,6321.0,nao
1000412331,VIVO,MG,Cabo Verde,ZONA RURAL,"FAZENDA SANTA TEREZINHA - AV. PADUA DIAS, N. 505, S N,",3109501,Greenfield ,3G - 4G,700 - 850 - 1800 - 2500,-21.42146,-46.42986,,,,,,,,,29311.5,nao,,,,,6216.9,nao
1000412420,VIVO,MG,Caputira,ZONA RURAL,"RUA JOAQUIM GONCALVES DUTRA, S N,",3112901,Greenfield ,3G - 4G,700 - 850 - 1800 - 2100,-20.20167,-42.19556,,,,,,,,,1333.7,nao,,,,,8812.3,nao
1000412579,CLARO,PI,Teresina,NOIVOS,"AVENIDA RAUL LOPES, 1000, TERESINA SHOPPING",2211001,Indoor ,3G - 4G - 5G,850 - 1800 - 2100 - 2500 - 3500,-50.8495,-42.78977,,,,,,,,,2217821.1,nao,,,,,2091535.5,nao
1000412617,VIVO,MG,Martins Soares,ZONA RURAL,"Sitio Corrego Ribeirao Pouso Alegre - RURAL TOPO DE MORRO, S N,",3140530,Greenfield ,3G - 4G,700 - 850,-20.23056,-41.85472,,,,,,,,,10048.7,nao,FB,890.000,891.500,5M00G9W,22.9,sim
1000412650,CLARO,RJ,Angra dos Reis,Portogalo,"ROD RIO SANTOS - BR101 KM70, S N,",3300100,Greenfield ,2G - 3G - 4G - 5G,700 - 850 - 1800 - 2100 - 2500 - 3500,-23.03695,-44.19491,,,,,,,,,13440.9,nao,FB,890.000,891.500,200KG7W,160.9,sim
1000412862,VIVO,MG,Mar de Espanha,ZONA RURAL,"Fazenda Sao Sebastiao, S N,",3139805,Nao Informada,3G - 4G,700 - 850,-21.81444,-43.01222,,,,,,,,,10340.3,nao,,,,,12325.9,nao
1000412919,CLARO,RJ,Rio de Janeiro,Engenho Da Rainha,"R THEOPHILO DIAS, S N, AO LADO DO NUMERO 39 - S N LOTE 6, QUADRA 2-A",3304557,Greenfield ,3G - 4G - 5G,700 - 850 - 1800 - 2100 - 2500 - 3500,-22.8689,-43.29545,,,,,,,,,1715.6,nao,FB,2135.000,2145.000,5M00G7W,268.9,sim
1000413044,CLARO,RJ,Rio de Janeiro,TAQUARA,"R MATINA, S N - LOTE 01 - QUADRA 12,",3304557,Greenfield ,3G - 4G - 5G,700 - 850 - 1800 - 2100 - 2500 - 3500,-22.9173,-43.40339,LTE,724.0,2.0,32176.0,35325376.0,1000.0,1.0,0.0,687.6,sim,FB,2135.000,2145.000,5M00G7W,0.1,sim
1000414237,VIVO,MG,Paineiras,ZONA RURAL,"FAZENDA CONGONHAS - Distrito Pocoes De Paineiras, S N,",3146404,Nao Informada,3G,850,-18.87833,-45.42833,,,,,,,,,57929.0,nao,,,,,57218.0,nao
1000414296,VIVO,MG,Piedade do Rio Grande,ZONA RURAL,"FAZENDA PONTILHAO - DISTRITO DE SANTO ANTONIO DO PORTO, S N,",3150307,Nao Informada,3G - 4G,700 - 850,-21.53889,-44.185,,,,,,,,,18005.4,nao,,,,,15836.7,nao
1000414423,VIVO,MG,Santa Rita de Caldas,Pontalete,"Sitio Derinho - Estrada Bairro Prata, S N,",3159209,Greenfield ,3G - 4G,700 - 850,-22.13558,-46.38361,,,,,,,,,15483.5,nao,,,,,6593.8,nao
1000414547,CLARO,RJ,Sao Joao de Meriti,Tomazinho,"R DOUTOR BELISARIO PENA, S N, LOTE 19",3305109,Greenfield ,3G - 4G - 5G,700 - 850 - 1800 - 2100 - 2500 - 3500,-22.80137,-43.3918,,,,,,,,,2132.8,nao,FB,773.000,783.000,10M0G7W,280.2,sim
1000414687,VIVO,MG,Sao Sebastiao do Paraiso,ZONA RURAL,"RUA SANTOS DUMONT - FAZENDINHA SENHOR BOM JESUS, S N,",3164704,Greenfield ,3G - 4G,700 - 850 - 2500,-20.91417,-47.15786,,,,,,,,,19025.1,nao,,,,,15407.8,nao
1000414849,CLARO,SP,Cunha,CAMPOS DE CUNHA,"EST CAMPOS DE CUNHA, KM25,",3513603,Nao Informada,3G - 4G,700 - 850 - 1800,-22.93509,-44.82472,,,,,,,,,22037.6,nao,,,,,1629.4,nao
1000415152,VIVO,SP,Sao Paulo,VILA CORDEIRO,"AVENIDA DOUTOR CHUCRI ZAIDAN, 860, X AVENIDA ROQUE PETRONI JUNIOR, 1464",3550308,Nao Informada,3G - 4G,850 - 2100 - 2500,-23.620225,-46.69875,LTE,724.0,5.0,45611.0,28417539.0,691.0,50.0,0.0,32.1,sim,FB,890.00000000,891.50000000,200KG7W,0.0,sim
1000415250,CLARO,SP,Sao Jose dos Campos,URBANOVA I,"R BENEDICTO ELIAS GUEDES, S N, ESQ RUA RUI SERGIO RODRIGUES DE MOURA",3549904,Greenfield ,2G - 3G - 4G - 5G,700 - 850 - 1800 - 2100 - 2500 - 3500,-23.1947,-45.93632,,,,,,,,,2438.9,nao,FB,2145.00000000,2155.00000000,5M00D9W,57.3,sim
1000415306,VIVO,SP,Sao Paulo,VILA CORDEIRO,"AVENIDA DOUTOR CHUCRI ZAIDAN, 860, X AVENIDA ROQUE PETRONI JUNIOR, 1464",3550308,Nao Informada,3G,2100,-23.620225,-46.69875,LTE,724.0,5.0,45611.0,28417539.0,691.0,50.0,0.0,32.1,sim,FB,890.00000000,891.50000000,200KG7W,0.0,sim
1000415357,VIVO,SP,Sao Paulo,CAMPOS ELISIOS,"RUA GUAIANASES, 1238,",3550308,Greenfield ,2G - 3G - 4G,850 - 2100 - 2500,-23.53139,-46.64611,LTE,724.0,3.0,31192.0,202450561.0,1000.0,1.0,0.0,67.5,sim,FB,1832.50000000,1835.00000000,200KG7W,31.3,sim
1000415365,CLARO,SP,Sao Jose do Rio Preto,PARQUE INDUSTRIAL,"R MAJOR JOAO BATISTA FRANCA, 1620,",3549805,Greenfield ,3G - 4G - 5G,850 - 1800 - 2100 - 2500 - 3500,-20.80187,-49.39037,LTE,724.0,5.0,40217.0,43565570.0,1116.0,3.0,0.0,222.2,sim,FB,1872.50000000,1875.00000000,200KG7W,805.0,sim
1000415381,CLARO,SP,Ubatuba,PRAIA DA ALMADA,"EST MUNICIPAL ALMADA, 540, KM13 RIO - SANTOS",3555406,Greenfield ,2G - 3G - 4G,850 - 1800 - 2100 - 2500,-23.3584,-44.8809,,,,,,,,,2894.1,nao,,,,,5201.9,nao
1000415969,CLARO,SP,Sao Paulo,VILA SONIA,"R DOUTOR JOSE MARIA WITAKER, 422, CONDOMINIO EDIFICIO ISABELLE",3550308,Rooftop ,3G - 4G - 5G,700 - 850 - 1800 - 2100 - 2300 - 2500 - 3500,-23.59817,-46.72412,LTE,724.0,3.0,31117.0,202396171.0,1000.0,1.0,0.0,352.1,sim,FB,1835.000,1850.000,15M0D7W,428.0,sim
1000416990,VIVO,PE,Iguaracy,JABITACA,"RUA PROJETADA, S N,",2606903,Greenfield ,3G - 4G,700 - 1800 - 2100,-78.31222,-37.37375,,,,,,,,,5185396.2,nao,,,,,5021242.4,nao
1000417023,VIVO,PE,Canhotinho,DISTRITO DE PAQUEVIRA,"RUA PROJETADA, S N, RBR-NAO",2603702,Nao Informada,3G - 4G,700 - 2100,-88.9167,-36.10833,,,,,,,,,6319659.2,nao,,,,,6146386.3,nao
1000417090,VIVO,PE,Jurema,SANTO ANTONIO DAS QUEIMADAS,"RUA NOVA ESPERANCA, 100, RBR-NAO",2608404,Greenfield ,3G - 4G,700 - 1800 - 2100,-87.59611,-36.189944,,,,,,,,,6178621.8,nao,,,,,6006388.3,nao
1000417112,VIVO,PE,Lagoa Grande,ZONA RURAL,"RUA PROJETADA, S N, RBR-NAO",2608750,Greenfield ,3G - 4G,700 - 1800 - 2100,-86.38222,-40.242361,,,,,,,,,6042074.5,nao,,,,,5870146.6,nao
1000417120,CLARO,SC,Balneario Camboriu,ESTADOS,"R SANTA CATARINA, 1, SHOPPING BALNEARIO CAMBORIU",4202008,Indoor ,3G - 4G,2100 - 2500,-26.99288,-48.64744,LTE,724.0,4.0,34760.0,75129609.0,1000.0,16.0,0.0,27.3,sim,FB,2145.000,2155.000,5M00G9W,10.2,sim
1000417295,VIVO,PE,Lagoa dos Gatos,DISTRITO DE LAGOA DOS GATOS,"RUA PROJETA, S N, RBR-NAO",2608701,Nao Informada,3G - 4G,700 - 2100 - 2500,-86.7972,-35.95667,,,,,,,,,6093831.4,nao,,,,,5922285.5,nao
1000417317,VIVO,PE,Lagoa do Ouro,VILA DE IGAPO,"VILA DE IGAPO, S N, RBR-NAO",2608602,Greenfield ,3G - 4G,700 - 1800 - 2100,-91.9639,-36.48056,,,,,,,,,6645862.9,nao,,,,,6470356.2,nao
1000417350,VIVO,PE,Maraial,SERTAOZINHO DE BAIXO,"ESTRADA DE SERTAOZINHO, S N, RBR-NAO",2609204,Nao Informada,3G - 4G,700 - 2100,-88.8833,-35.74889,,,,,,,,,6316312.4,nao,,,,,6143083.4,nao
1000417384,VIVO,PE,Catende,Santo Antonio dos Palmares,"RUA PROJETADA, S N, PE731",2604205,Nao Informada,3G - 4G,700 - 2100,-87.53861,-35.696056,,,,,,,,,6173161.7,nao,,,,,6001030.4,nao
1000417406,VIVO,PE,Salgueiro,ZONA RURAL,"ESTRADA VELHA DE UMAS A SALGUEIRO,, S N, RBR-NAO",2612208,Nao Informada,3G - 4G,700 - 2100,-81.80417,-39.304583,,,,,,,,,5549101.3,nao,,,,,5380710.0,nao
1000417422,VIVO,PE,Sao Jose do Egito,RIACHO DO MEIO,"RUA PROJETADA LOTE 11, S N,",2613602,Nao Informada,3G - 4G,700 - 2100,-75.375,-37.37611,,,,,,,,,4874177.0,nao,,,,,4713301.0,nao
1000417449,VIVO,PE,Timbauba,POVOADO DE LIVRAMENTO DO TIUMA,"LOTEAMENTO BENFICA, S N, RBR-NAO",2615300,Nao Informada,3G - 4G,700 - 2100,-75.1806,-35.38389,,,,,,,,,4872450.0,nao,,,,,4713564.7,nao
1000417465,VIVO,PE,Alianca,UPATINGA,"RUA XISTO LOURENCO, S N,",2600708,Nao Informada,3G - 4G,700 - 2100,-76.5944,-35.17056,,,,,,,,,5021742.5,nao,,,,,4861158.5,nao
1000417490,VIVO,PE,Riacho das Almas,VILA VITORINO,"RUA PROFESSORA MARI GERALDA, S N, RBR-NAO",2611705,Greenfield ,3G - 4G,700 - 1800 - 2100 - 2500,-81.5389,-35.92361,,,,,,,,,5535876.4,nao,,,,,5369182.8,nao
1000417511,VIVO,PE,Sanharo,MULUNGU,"TRAVESSAO ANTONIO JOSE DA SILVA, S N,",2612406,Nao Informada,3G - 4G,700 - 2100,-84.275,-36.52528,,,,,,,,,5823819.4,nao,,,,,5654323.2,nao
1000417708,VIVO,MG,Monte Azul,ZONA RURAL,"FAZENDA TAMBULEIROS, OLHOS DAGUA, S N,",3142908,Nao Informada,3G - 4G,700 - 850,-15.11528,-42.86944,,,,,,,,,84779.9,nao,,,,,22896.9,nao
1000417988,VIVO,ES,Laranja da Terra,SOBREIRO,"RUA VALDIR HADAD, S N, RBR-NAO",3203163,Nao Informada,2G - 3G - 4G,700 - 850 - 1800 - 2100,-19.82417,-41.11778,,,,,,,,,51767.6,nao,,,,,10237.4,nao
1000418020,VIVO,PE,Itapetim,SAO VICENTE,"RUA PROJETADA, S N,",2607703,Nao Informada,3G - 4G,700 - 2100,-74.45,-37.09333,,,,,,,,,4779194.3,nao,,,,,4619708.7,nao
1000418046,VIVO,CE,Crateus,NOSSA SENHORA DE FATIMA,"RUA JOAO SOARES, S N,",2304103,Greenfield ,3G - 4G,700 - 2100 - 2500,-51.7694,-40.67722,,,,,,,,,2373499.0,nao,,,,,2253262.3,nao
1000418577,VIVO,ES,Ponto Belo,ITAMIRA,"AREA CORREGO DO LAJEADO, S N, RBR-NAO",3204252,Greenfield ,2G - 3G - 4G,700 - 850 - 1800 - 2100,-18.25833,-40.50833,,,,,,,,,48979.4,nao,,,,,20679.5,nao
1000418658,VIVO,ES,Marilandia,DESCONHECIDO,"ESTRADA MARILANDIA, S N, RBR-NAO",3203353,Greenfield ,2G - 3G - 4G,700 - 850 - 2500,-19.36222,-40.60083,,,,,,,,,48863.1,nao,,,,,5788.7,nao
1000418704,VIVO,CE,Aracati,Mata Fresca,"Sitio Quatro Bocas, S N,",2301109,Nao Informada,3G - 4G,700 - 2100,-47.98111,-37.400611,,,,,,,,,2154198.5,nao,,,,,2069131.1,nao
1000418739,VIVO,CE,Bela Cruz,DISTRITO DE PRATA,"ESTRADA BELA CRUZ PRATA, S N,",2302305,Nao Informada,3G - 4G,700 - 2100,-29.4722,-40.27528,,,,,,,,,748444.3,nao,,,,,743896.6,nao
1000418755,VIVO,CE,Crateus,DISTRITO CURRAL VELHO,"RUA DA ESCOLA-VILA CURRAL VELHO(ANTIGA CASA DOS BONFINS), S N,",2304103,Nao Informada,3G,2100,-50.5028,-40.70778,,,,,,,,,2248371.3,nao,,,,,2133308.4,nao
1000418860,VIVO,CE,Granja,PARAZINHO,"Rua Nova, S N,",2304707,Nao Informada,3G - 4G,700 - 2100,-30.3944,-40.68194,,,,,,,,,810983.2,nao,,,,,810277.4,nao
